B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
A288	0.0548847235975912	0	0.00924652757561081	0.0156467245651182	0	0.0793176441528731	0	0	0.0224051275956691	0	0.15441533671798	0	0	0.38283407278454	0	0.0324499377736125	0	0	0	0.237196543487813	0.0116033617491918	0
X6717	0.0702312201215339	0	0.0441831233031629	0.139854258762746	0	0.116697906699198	0.0202417704869185	0.0410924995570864	0.06858743474411	0	0.0309928200534819	0	0	0.191935982787563	0.080776044149585	0.113029097832314	0.0183689676057145	0	0.0522702138061052	0.0117386600904798	0	0
X3531	0.17257879858791	0	0.0117386230120443	0.0485544211838002	0.073594285367061	0	0.224791340017559	0	0	0	0.18977693435906	0	0	0.150838521194803	0.032587287381397	0.0220490649469715	0.0273234697949118	0	0	0.0461672541544824	0	0
X3553	0.144522662944054	0	0.0794401799802567	0.126470023350511	0	0.0165086065782944	0.162748027590015	0.0230346467019243	0	0	0.0601614942955272	0	0.0136408197165517	0.0945554268261169	0.0868816683944276	0.0726557577222415	0.0847233407825371	0	0.0346573451175424	0	0	0
X2681	0.0814050124035332	0	0.00117873783895681	0.0729053331224044	0	0.00518364954775537	0	0	0.114383210519389	0	0.0850878916666097	0	0	0.37451260346838	0.0525070369023295	0.0660200308460607	0.013181149281177	0	0	0.133635344403405	0	0
X6746	0.014773694155547	0	0.00118745778580731	0.257056762552355	0	0	0.0709617265747251	0.0227400596227166	0	0	0	0.0757294492245261	0.0240166065193698	0	0.1586345932958	0.19682498071895	0.11890019522774	0	0.0281156305389235	0	0.0310588437835389	0
X3976	0.183027128849151	0	0.00393883902727205	0.146084603953306	0	0.156941608490944	0.12941108442304	0	0	0	0.0995485768118319	0	0.0353396825053337	0.0164338648698496	0.0759734260992974	0.0612351588431749	0.0520256332628974	0	0.00118096974881816	0.0388594231150829	0	0
A6GC	0.15524304483233	0	0.221513657024687	0.016854712339171	0	0.203003418348663	0	0	0.15313783131884	0	0.0435187952393341	0.00656332876724171	0.0132177311028743	0.151438351078509	0	0.00983790410468813	0	0	0	0.0256712258436613	0	0
A02J	0.140989722474459	0	0.0216516978355109	0.0284108969420143	0.0311294332531762	0	0.354757704480862	0	0	0	0.230369973401904	0	0	0.0696325345258463	0	0	0	0.0081579238175079	0	0.105469439874952	0.00943067339376744	0
A00Q	0.148865167990316	0	0.0293825213904334	0.10211316544552	0	0.0697471321743844	0	0	0.110105272672447	0	0.045677792983398	0	0.0248853272236448	0.212780905651302	0.16385098992027	0	0.0355838455665045	0	0	0.0409450072541584	0.0160628717276214	0
X3807	0.0739431333391363	0	0.026264958559147	0.104609120206646	0	0.236303589204857	0.0657179104180898	0.032139065532163	0.0436351592942297	0	0	0.00750170690442679	0.01612134754066	0.0514470315804482	0.0810497243829029	0.0545758024937277	0.0879636570594653	0	0	0.0222955465293206	0.032802136603992	0.0636301103507877
A004	0.161467562347566	0	0.0527153077271583	0.131424806173238	0	0	0	0.0191315915580887	0.262286756662634	0	0.0322208810719878	0.0293593035248513	0	0.23744292153849	0	0.022215599440941	0	0	0	0.051735269955045	0	0
X3858	0.12040330608841	0	0.121727996084881	0.0989247267825328	0	0.137658124148192	0	0	0.119860865385332	0	0.0454615428723805	0.00459647272707881	0	0.0545748114795264	0.0733184508296306	0.0847587379802056	0.0848630642348069	0	0.000930213134925646	0.0529216882520979	0	0
A02W	0.170765334192016	0	0.0246215826541751	0.144206617274943	0	0.0907914542896036	0.215045453548181	0	0.0197330054675069	0	0.117763519320126	0	0	0.073638701663324	0.0433924102617425	0	0.0760588681788385	0	0	0.0239830531495438	0	0
X3663	0.0381102940416362	0	0.00364924171162592	0.0792971012987063	0	0.0754507842677004	0	0	0.0697205255597243	0	0.122741265140465	0	0	0.166058088719782	0.0269965782826396	0.0974416308797196	0	0	0	0.320534490098	0	0
X6163	0.170926403191036	0	0.0573421180494419	0.194097384332123	0	0.1756614100119	0.0255339115914514	0.00534616102473569	0.0383723118391129	0	0.0290384263889511	0	0.0235368145047573	0.0251472592377539	0.0511570777705451	0.0785300235667776	0.106670523318662	0	0	0.00806476104935214	0.00257333020131463	0.00800208392208547
X4751	0.092816351869662	0	0.0396090517718962	0.205974752224408	0	0.140565487192941	0.041438860403353	0.0265541634867965	0.0844499270750291	0	0	0.0297504357086514	0	0.0517379363958415	0.116704350855261	0.0683844982946473	0.02836701213242	0	0.0736471725890927	0	0	0
X3955	0.125675924190046	0	0.0481293279646081	0.061085290442616	0	0.0844222554315743	0.0991825227794524	0	0	0	0.164137906366904	0	0.0109503354194464	0.0605598662892025	0.0264170504527533	0.116921561211484	0.0510122985244523	0	0	0.151505660927461	0	0
X3819	0.116724055768486	0	0.00815441299409715	0.0520166119836392	0	0.143902044746756	0	0	0.138455487808683	0	0.102667228541389	0	0	0.0642653491897767	0.022307745082469	0.0801378343989973	0.0854684981538417	0	0	0.14513468661394	0.0407660447179263	0
X3538	0.188773276938743	0	0.0424242238012049	0	0	0.0235094643814859	0.152703934802971	0	0	0	0.146719448854509	0	0	0.211317289831672	0	0.106335440522344	0.0379119354698562	0.00665923070639861	0	0.0716308010160888	0	0.0120149536747267
X6196	0.0964549260139778	0	0.166941098369288	0.129007644138549	0	0.0975312544540728	0.0338549081775678	0.0199044684093912	0.0581304175986171	0	0.000292389718417955	0	0	0.12635179302411	0.0935454118425134	0.165125845129854	0	0	0.00695858489188496	0.000216061943003051	0	0.00568519628875248
X6315	0.261348005718524	0	0	0.111546083507698	0	0.237468498397206	0	0	0	0	0.18110553642248	0	0	0.0245939880972392	0.0209391027950705	0	0	0	0	0.158355791181757	0.00464299388002618	0
A5EK	0.116064286719203	0	0	0	0	0.346020684175487	0	0	0.124961411577889	0	0.0958877463046385	0	0	0.195688390416331	9.61584352213347e-05	0	0	0.00899008816556646	0	0.102823856063524	0.00946737814213902	0
AB45	0.0763606096859479	0	0.0122610222800003	0.0270866819519654	0	0.163359945858646	0	0	0	0	0.140561275520046	0	0	0.150617646986094	0.0107077532301559	0.185396065768429	0	0.00348572217059852	0	0.0878397276580182	0	0.142323548890099
X4315	0.0688936080809535	0	0	0.181514278114214	0	0	0.0705817138306374	0.0250907064000031	0	0	0	0.0192335336845337	0	0.1824613160562	0.153448689449479	0.235566406611443	0.0569808184519601	0	0.000153278001652886	0.00607565131892392	0	0
A280	0.0178352883579862	0	0	0.0255855010728867	0	0.0346227834062065	0	0	0.117802107395889	0	0.188028381858095	0	0.00332885765241046	0.195003859811813	0	0.00512392742284128	0	0.0103267444078481	0	0.396311643507942	0	0.00603090510608256
X4105	0.0684329547871192	0	0.00584739325728923	0.18550683527699	0	0.0515337737384917	0.0855107042345715	0.0487621717678904	0.00690949492701	0	0.12640149660246	0	0	0.110890351360167	0.043875506548186	0.168656234433353	0.0145506440639036	0.0111897143824916	0	0.0719327246200779	0	0
X3856	0.0960413734828854	0	0.132722652659476	0.098725565947994	0	0.123243700302044	0	0	0.0941476171123221	0	0.0109125930416878	0	0	0.15252297430294	0.0825412154296797	0.11279744986277	0.0816451301496131	0	0.00340685944487421	0.00045144796107795	0.0108414203026363	0
X6628	0.0433891936785488	0	0.00257029713387778	0.288387951243722	0	0.0169842974995677	0.152148189987905	0.0572993048704187	0.00490349732432271	0	0.0765834012552153	0.00575575944878477	0	0.0646400228145272	0.0911767973321177	0.156259585866574	0.0160713385409509	0.019881297366	0	0	0	0.00394906563746784
AAT4	0.0875446576561662	0	0	0.160094064063651	0	0.0577029972870833	0	0	0.140190962625759	0	0.119965354099302	0	0	0.0171336254961734	0.00973678296984722	0	0	0	0	0.387098573853161	0.0205329819488553	0
A8FL	0.0361460293789788	0	0.0205817673586225	0.0605963533808365	0.0831085250293127	0	0.3885277768308	0	0.014404855834464	0	0.210532868889367	0	0.0112913272070242	0.0865167132207054	0	0.00727313209833369	0.00730986155422576	0	0	0.0703159275245099	0.00339486169282029	0
X4614	0	0	0	0.358487683876252	0	0	0	0.0387833507021661	0.130875433693378	0	0.118106873162877	0	0.0310866812355367	0.0860481766266122	0.0328153609483811	0	0	0.0120211730418006	0	0.172368792267939	0.019406474445057	0
A28G	0.181271374191013	0	0.0667965834449598	0.122049187642891	0.0160556708513774	0.0302426926877911	0	0	0.0838579226314267	0	0.1198008325055	0	0	0.149339606119223	0.0165618202207759	0.0167463262772924	0.0272028794617144	0	0	0.170075103966035	0	0
X6532	0.169868029638631	0	0.0756527473063321	0.0557683085943814	0	0.0456210317003591	0.376587273952328	0	0	0	0.118636802963751	0	0.0151380321824867	0.0914010428144135	0.0238968395450645	0.00334052784930284	0.00752427884604855	0	0.0165650846069017	0	0	0
X3852	0.0285098570327653	0	0.0443899662932731	0.112805884668134	0	0.0368598130143394	0.037309197025859	0	0.0718060060227938	0	0.119422355859604	0	0	0.221899297513564	0.0154002723097058	0.0991558049966653	0.0497905455633696	0	0	0.114825185026006	0.0478258146739212	0
A01S	0.0493101173787242	0	0.00492434041252706	0.0616279086602569	0	0	0.327932956517151	0	0	0	0.26025196925616	0	0.00558511381232375	0.103838897267995	0	0.0123002547976399	0.0175622897070493	0	0	0.144322736397213	0.0123434157929596	0
X5254	0.0741323264534142	0	0.037677951858053	0.111133613322043	0	0.160648256290494	0	0	0.174795187476361	0	0	0.054680100356876	0	0.247916265176455	0.0121516776345391	0.075082456586189	0	0	0	0.0517821648455758	0	0
AA8H	0.0342115821065366	0	0.128201116900987	0.0966546291179674	0	0.336046502504332	0	0.00800665969992814	0.0486527313722558	0	0.128301520923489	0	0.0140097610343125	0.0139688520040294	0	0	0	0.0308906034484739	0	0.153017793531594	0.00803824735609481	0
X6600	0.192432073917367	0	0.050982348440991	0.0523098479522364	0	0.0909104858083765	0.0445571901302543	0	0.0727194162449119	0	0.0789899326080911	0	0	0.209660121103274	0.0350420528192902	0.110893520458433	0.0204524692459169	0	0	0.0410505412708575	0	0
X3952	0.0688714177222942	0	0	0.0683730385168201	0	0.144315228160864	0	0	0.0698021598701909	0	0.105225811824885	0	0.0161024230763489	0.115891858839648	0.00733079125848945	0.104269802203967	0.0126951715977626	0	0	0.269095662499171	0.0180266344295591	0
A02F	0.113795128993405	0	0	0.0579992636874093	0	0.0937131624805622	0	0	0.127084354253463	0	0.201908500809869	0	0	0.0731725183566793	0	0.0223347836195545	0	0	0	0.288697320962308	0.0212949668367491	0
X3860	0.102670505011765	0	0.114110100157057	0.0901336844412774	0	0.133274789626288	0	0.0176047168604031	0.0644637930330906	0	0.0749080553986362	0	0	0.175617782596427	0.0576929072639822	0.0886309135074073	0.00295373110811941	0	0	0.0779390209955464	0	0
A010	0.0928116094321502	0	0.0406037878268279	0.174452490315234	0	0.051299480283094	0.0350857848661744	0	0	0	0.116604205986838	0	0	0.213169684344608	0.128646276388345	0.0966816669867298	0.0075658400196331	0	0	0.0430791735503652	0	0
X6932	0.0963684223092877	0	0.00450538554320348	0.0643053559815989	0	0.0268238327697578	0.0377931461109213	0	0.0636851950980911	0	0.120487724188868	0	0	0.331110390596544	0.0122677482836332	0.0937056827271916	0.00836897492081043	0	0	0.140578141470093	0	0
X3519	0.0868931643412691	0	0.163639028330222	0.0330670799414249	0.0229745867532636	0.0232413509952742	0.209880003652134	0	0	0	0.160157242640846	0	0	0.0930606950233915	0.0124896856697384	0.0600066814221643	0.0165088980560148	0	0	0.065480237884853	0.052601345289405	0
X5540	0.068442423988049	0	0	0.142945824389398	0	0.0208216737991127	0.267710950824798	0.0234218279158297	0	0	0.149336875254118	0	0	0.0894763229803315	0.0435952959166097	0.0591023462554176	0.000165000832913835	0	0	0.134981457843422	0	0
X6924	0.0916841860287038	0	0.166228738173155	0.034321181680884	0	0.112721189725687	0.0422008057692123	0.040893710883321	0	0	0.0615030949486343	0	0	0.225379434320252	0.113910321339012	0.0882058957971806	0.00346970602649045	0	0.0144473904579553	0.00503434484951164	0	0
X4313	0.0405926457517991	0	0.000892821764749881	0.127245555481318	0.0368401167871495	0	0.0854699801418607	0	0.0578081347186541	0	0.194650837067297	0	0	0.19360500052703	0.041292929156016	0	0.0142894930076263	0	0	0.188350139372558	0.0189623462239403	0
X3696	0.0837968225054681	0	0.0423835886326521	0	0	0.297304470769859	0	0	0.127903191182288	0	0.0678400543914313	0	0.0535136649538323	0.149986685659893	0	0	0.0419143359415175	0	0	0.134133639097215	0.00122354686584362	0
A28E	0	0.00715656527067262	0	0.0524411107726595	0	0.316487356070888	0	0	0.099992585113435	0	0.14455110771372	0	0.0543745206151148	0.0433153333078267	0.0441381434575985	0	0	0	0	0.22333744199599	0.0142058356820943	0
X3713	0.193172388698576	0	0.189844710669326	0.128899786690461	0	0.120645095994081	0.00900805405796846	0	0.00806941303688829	0	0.0440032034243804	0	0	0.0849334177011663	0.0390253323564677	0.0972694375548825	0.0225778979918333	0	0	0.00890345323630107	0.0536478085876678	0
X6141	0.119790682656442	0	0.159992311348503	0.180993156819106	0	0.0851001758544419	0	0.0514077057091637	0.129625825470816	0	0	0.0308778150931734	0.0137884722103501	0.0565874479898502	0.0766569103439416	0.00154773517604455	0.0819730982537727	0	0.00673081530319282	0.00492784777120227	0	0
X6311	0.206028100149506	0	0	0.0207050211516758	0	0.0418503505510501	0	0.0328424614412129	0.0682327147731281	0	0.0409687588726199	0	0	0.424386601655182	0.0177552548770087	0.062986291871428	0	0	0	0.0842444446571887	0	0
X6963	0.06054907138246	0	0.0270545119781909	0.368694187050842	0	0	0.138406080080689	0	0	0	0.0770600579501445	0	0.00750142357018296	0.062046132643028	0.083715014049498	0	0.0335115270434585	0	0	0.113924535658534	0	0.0275374585929723
X3855	0.121738708464669	0	0.252625267933539	0.0928997195711281	0.017501548048473	0	0.171108644806395	0	0	0	0.0797866316707881	0	0	0.138738407736487	0	0.0434604103343893	0.0418444516323392	0	0.0107887254984193	0	0.0295074843033728	0
A00N	0.0421598849238095	0	0.000926576661742084	0.0196297062312904	0.00204642953694158	0.0932558951217203	0	0	0.0775257126900029	0	0.0496025040137986	0	0	0.444593426960658	0.00685236673816827	0.134589121335813	0	0	0	0.12109954769189	0	0.00771882809416425
A0XD	0.11836642387585	0	0.0682305204210741	0.107333984482357	0	0.0611137735780018	0	0.0440921032172553	0.132835620904466	0	0.0437443005502331	0.0159039398807358	0.00927696446138986	0.195171793367241	0	0.00700532026946254	0	0.0639000813885859	0	0.107929741374256	0.010121628502849	0.0149738037262423
X6679	0.101225550774217	0	0.0918637831606737	0.0491313194162946	0	0.0521901401535744	0.124663413528893	0	0.0321386557588296	0	0.0969933923295595	0	0	0.234715452444295	0.0478256126398112	0.0891441613914189	0.0293928354124662	0	0	0.050715682989967	0	0
X3872	0.089820012081517	0	0.0169281208792052	0.0593686694709157	0	0.00257391216898865	0	0.0108409839348437	0.104740683832282	0	0.0754674907696101	0	0	0.314291382642683	0.085365058563433	0.104940891597547	0.0103415201942036	0	0	0.125321273864771	0	0
X3496	0.121218162757149	0	0.0780801474423904	0.0757087387564136	0	0.0928750389387492	0.214368795436895	0	0	0	0.0974689341372033	0	0	0.0663161210588135	0.0486543507890525	0.128864206600173	0.048442329447507	0	0.0138645511452089	0	0	0.0141386234904453
X3562	0.194844250216394	0	0.0678368343673137	0.0398427171999116	0	0.108213140342438	0.0863597799945616	0	0.053144839931707	0	0.0849349804873037	0	0	0.139047694025155	0	0.152761682315561	0.0288304919751858	0	0	0.0406922004714503	0.00349138867301793	0
X6603	0.142040606558934	0	0.0110632666775328	0.0610597354496687	0	0.164864166206861	0.125397676078554	0	0	0	0.0775729608478536	0	0.046730657341959	0.0640400723812614	0.153520316280341	0.0756845195914603	0.0413807814271173	0	0.0286262830895258	0	0.00801895806893088	0
A50V	0.0863721903711235	0	0.0812479363520438	0.0557594514763557	0	0.226263456973351	0	0.0110151995381634	0.11635317393827	0	0.102712944059201	0	0	0.0399398504973661	0.0748347176059275	0.0703619953005096	0.00551030986108919	0	0	0.121732525406888	0.0078962486197111	0
X3841	0.141359871571008	0	0.0917052606732868	0.123564295097793	0	0	0	0	0.131216267704612	0	0.0679489901998407	0	0	0.267989645374138	0.055894366960712	0.0332259953362588	0.0120248362565694	0	0	0.075070470825782	0	0
X3814	0.10038532984011	0	0.00684279865842484	0.0938026562239144	0	0.107612330513838	0.094504742538422	0.00862208128873212	0.0424666733145544	0	0.0819987049861174	0	0	0.0525561947481683	0.0576246527205785	0.15231528193283	0.116542203463111	0	0	0.051063674286543	0.0336626754846556	0
X6719	0.0564203772034606	0	0.0258495791634087	0.0784035175245075	0	0.0133474776628645	0	0.0114930259199979	0.110696871960845	0	0.0715083170085978	0	0	0.356889085378909	0.0545641055033533	0.112427177488463	0	0	0	0.108400465185592	0	0
X6856	0.175739420571519	0	0.0347277249670126	0.233683483490028	0	0.0734537294128722	0	0	0.0724053060267254	0	0.0908404648948072	0	0	0.161926664058319	0.0486511181385413	0.051386555505781	0	0	0	0.0571855329343944	0	0
X4746	0	0	0.000125885075847459	0.262311951000149	0	0	0	0	0.196218055585684	0	0.115059441819585	0	0	0.222658033211064	0.0280781016753945	0	0.0117320181711409	0	0	0.163816513461135	0	0
X4748	0.147725303179215	0	0.0062024901096486	0.0532161640625749	0	0.00288320808934674	0.0981904262007063	0	0.0551706678927328	0	0.0591782233258837	0	0	0.324516064776116	0.0429297178177479	0.0760468751333423	0.029108075639164	0	0	0.104832783773522	0	0
X3862	0.0531690738564689	0	0.00155604792648346	0.248900247382591	0	0.172747263869659	0	0.0919011300704681	0.004074774879883	0	0	0.0312244268511138	0	0.0080425534037627	0.0723709451640688	0.0744188920571683	0.0478184307999767	0.0106767034426747	0.1486761990083	0.0136564330760326	0.0126594290791838	0.00810744913216481
X3989	0.0904296902875047	0	0.331896803240633	0.119758860577042	0	0.0274866847056594	0.0483997741698113	0	0.0405267467517396	0	0.0137305235396297	0	0	0.0774625078844305	0.0542896484695574	0.13273921314127	0.0372620478939256	0	0	0.0114884700896362	0	0.0145290292491612
X2680	0.109461118202441	0	0.0422067835241812	0.0209535427961985	0	0.0912585986073703	0	0	0.112139411708037	0	0.132161118608328	0	0	0.198445382962541	0.0138703795164049	0.0833070475942387	0.0380637792608949	0.000474031074545749	0	0.157466337345408	0.000192468799411231	0
X5543	0.205787109134503	0	0.0155628552970448	0.0865796511091145	0	0.102379431173803	0	0.0318157194204771	0.0451701983005213	0	0.104618255154422	0	0	0.125023939794751	0.047171428253376	0	0.0305453748264997	0.0140536428889543	0	0.175135942509583	0.0161564521369506	0
X6626	0.119213377790999	0	0.0264974880493332	0.140803044766183	0	0	0.461804262480864	0	0	0	0.139052408327725	0	0	0.0739285680151808	0.0206971666583794	0.00563655431554588	0.00670774268735407	0	0.00334368740026676	0.00231569950816953	0	0
X6302	0.0954261364374147	0	0.0308111409859798	0.0837841370975393	0	0.0961846787005746	0.0161640253731593	0	0.0913107176613594	0	0	0.0153964011958281	0	0.287674905043235	0.0738427997554215	0.182723964512087	0.00599609272979381	0	0.0206850005076083	0	0	0
A01V	0.0935563304367535	0	0.0212718920663475	0.0164762553133563	0	0.178859137588239	0.255592579424323	0	0.0294900323669465	0	0.165370259286233	0	0	0.0883973926671777	0	0	0	0.0214701051907238	0	0.1295160156599	0	0
A71X	0	0.0458643440815422	0.0123209200752802	0	0	0.479872550507265	0	0	0.112711363153303	0	0.0901134501986565	0.0423373407873889	0	0.106918689999934	0	0	0.00012932118569536	0	0	0.101873338582997	0.00785868142793799	0
A1D6	0	0	0.00801092702277858	0	0	0.51566606996252	0	0	0.0774695719854978	0	0.148885469462102	0	0	0.0448728751527753	0	0	0	0	0	0.205095086414327	0	0
X5900	0.119777996487198	0	0.0220131545844817	0.179482186257312	0	0.0445002762767516	0.130256686914729	0.0198306138920681	0	0	0.0495109597137692	0.0122041841384258	0	0.161664895825788	0.0783311198938203	0.110982839096941	0.0234448501692925	0	0.0480002367494217	0	0	0
X6303	0.0556295592470117	0	0.0238760147940083	0.066073878402532	0	0.105063139866286	0	0	0.0856864534941449	0	0.129435308050906	0	0	0.304126105073583	0	0	0	0	0	0.230109541071529	0	0
X5539	0.0790922698028138	0	0.0177214095818338	0.0289620701842499	0	0.0891349970335511	0	0	0.0661227407410088	0	0.0736199305990764	0	0	0.382379383877451	0.0376923320920164	0.0944251078266305	0	0	0	0.130849758261369	0	0
X3994	0.121669468722461	0	0.0342966546175014	0.101339095677862	0	0.0479629724073264	0	0	0.126375709608291	0	0.0989908804680165	0	0	0.0991751125824399	0.0150561093652961	0.00548646494179332	0.103923105032935	0	0	0.189460082596851	0.056264343979225	0
A03J	0.0866421846268529	0	0	0.220939730047649	0	0	0.232625040916763	0	0.00415459187973528	0	0.0887047647688817	0	0	0.139614972187892	0.0405862530301523	0.10357086529605	0.035984786715767	0	0.0471768105302567	0	0	0
X2671	0.0226202944268147	0	0	0.067160560998498	0	0	0.0173992591355036	0.00815054208412961	0.0634479690971269	0	0.105659009944702	0	0	0.367214591387097	0.043437217608782	0.138102176212873	0.003121505039165	0	0	0.134604208605665	0	0.0290826654596437
X6782	0.154402539384579	0	0.185961662594779	0.163840524226722	0	0.0458196136581357	0.0622405601232002	0	0	0	0.0254053931478076	0	0.0311601353113779	0.157670545505122	0.104355698778371	0.03339528380034	0	0	0	0.035748043469566	0	0
X3693	0.039487271235451	0	0.000599199446195828	0.168813210933387	0	0.0409035973573599	0.241708274067782	0	0	0	0.181207308636796	0	0	0.0943660342820926	0	0.0844846457474752	0.0678929502632096	0	0	0.0805375080302514	0	0
X3968	0.171549906780972	0	0.00956600395481725	0.0673584170595307	0	0.120964865257666	0.230740107059647	0	0	0	0.0796466160854306	0	0	0.117535081123053	0.0474712210190939	0.0911033495434101	0.0252042845724516	0	0.0388601475439275	0	0	0
X3715	0.0802731825798993	0	0.030121155082496	0.0982572968069795	0	0.098550793860745	0.0115744598405307	0.0107476160629618	0.0457156661839454	0	0.120015715879409	0	0	0.198023487299567	0.0468291036143427	0.126255942997243	0	0	0	0.120024308065393	0	0.0136112717264877
A7HO	0.0421349893571412	0	0.00757038363368146	0.0783671618214187	0.0476185662595531	0	0.278404055526514	0	0	0	0.253344309958236	0	0.0648497874018398	0	0	0.0397992359253729	0	0	0	0.187911510116242	0	0
X6588	0.0350151966654124	0	0.00377893844091737	0.0322761075930443	0	0.165135060392797	0	0	0.058486980449048	0	0.128930944041554	0	0	0.152988726062558	0.00169869506514399	0.100098141909326	0	0.0125251322929509	0	0.300341588918688	0	0.00872448816856008
A566	0	0.0204843923357924	0.0134934543183826	0.0100356852457896	0	0.107738873646832	0	0	0.070166395627862	0	0.0859164725546151	0	0	0.370925789172938	0.00461316494858475	0.224289783202303	0.0148929236922532	0	0	0.0774430652546479	0	0
A50U	0.0357117009833708	0	0	0.0221691718496045	0	0	0	0	0.0886369060685246	0	0.121183508685799	0	0	0.412782372201459	0.00943105973840006	0.133646198580285	0	0	0	0.176439081892556	0	0
A8YK	0.143021273147252	0	0.0538983347246546	0.00652000688984285	0.0210329014326277	0.0750014448176711	0.139543098911453	0	0.0858205456005423	0	0.196969528540152	0	0.00638078477601796	0.116680557030703	0	0	0.0452240656100406	0	0	0.109907458519043	0	0
X6140	0.115435683769652	0	0.0148322264559472	0.136688191904459	0	0.173135686583062	0.111610062973531	0	0	0	0.17686640633159	0	0	0.141155469344438	0.0107308558359327	0	0.0098276599203324	0.00417645357929944	0	0.105541303301755	0	0
A97D	0.0430472081030896	0	0.146781594288661	0.176789437920719	0	0.167524154797115	0.0886563817358752	0.0151462147487354	0.0357890966436862	0	0.109185941048098	0	0.0148859047067069	0.019573939342315	0.0507878374480926	0.00570830450747373	0.0296429327514896	0	0	0.0920419413169253	0.0044391106410168	0
X4951	0.0351411572639288	0	0.00425385822103158	0.109059449497936	0	0.0981237625029146	0.0110031627697953	0.0423249933167421	0.111566396844122	0	0.00979719737180004	0	0	0.227405818389859	0.112854692222095	0.139233507304675	0.00446706343494858	0.00616777065410978	0	0.0886011702060417	0	0
X3854	0.05220363023357	0	0.00642593870260146	0.0626554036311773	0	0.242787826301992	0	0	0.0860801796711221	0	0.111593323249237	0	0.0443100929613661	0.0929634792918249	0.0308942353167655	0.0153155030184189	0.0269636225741666	0	0	0.227806765047758	0	0
X3560	0.0586428236103335	0	0.00920574047704537	0.0697276871822584	0	0.23278272873386	0.0127069702718505	0	0.10687731203843	0	0.00873597092991706	0	0	0.0818633495878629	0.0345869094506417	0.088453156299571	0.174222837831575	0	0	0.109113300328237	0.0043585417226144	0.00872267153580294
X6310	0.0430199324872538	0	0	0	0	0.326277852701051	0	0	0.0549941272892222	0	0.196284741409052	0	0	0.236913452574769	0	0.125164560944158	0	0	0	0.00725099792832366	0.0100943346661702	0
A567	0.331379046696052	0	0.0274463165259927	0.106844722729636	0	0.0616121919508952	0	0	0.0970053045678386	0	0.103443922947543	0	0	0.180499152552979	0	0.0671314358790294	0.0100176802714359	0	0.0146202258785974	0	0	0
X3672	0.030840397319112	0	0.0369326790572941	0.320560465047913	0	0	0.171629805951523	0.0131929575414459	0.0483400860614846	0	0.0815361034061168	0	0	0.12478413348869	0.0598913350424127	0.0575451585586574	0.0135226793772711	0	0	0.0170084115565968	0	0.0242157875914828
X6171	0.0936480849433888	0	0.00813014303374838	0.0522986393607605	0	0.201693399079018	0	0	0.0143967813313325	0	0.129674861514255	0	0	0.0850149801114937	0.0640936134594334	0.022772266798913	0	0	0	0.308594984516109	0	0.0196822458515477
X5864	0.159697344770222	0	0.038594278629032	0.0760223882765456	0	0.0841059155090344	0.323622878630107	0	0	0	0.128420960805748	0	0.0167153638196661	0.106097206620528	0.0132868854701901	0.0369785931419713	0.0115217194594634	0	0.00493646486749168	0	0	0
X3846	0.116130025738263	0	0.014675571924988	0.100913983040878	0	0.232084551717674	0.0194053822678316	0.084210928118877	0	0	0.0296359497614556	0	0	0.0722375974844487	0.00651074203800522	0.110324782619636	0.086563117054351	0.0485624904494587	0	0.0514946453687724	0.0272502324153609	0
X3692	0.0418127449992127	0	0	0.0420705266473361	0	0.13608188580536	0.0825150642624438	0	0.0566097723189508	0	0.126605530993116	0	0.0277449567136686	0.132322845100522	0.000222204322471382	0.0993830824662743	0.0299098021956401	0	0	0.171780040701058	0.052941543473946	0
X3678	0.151459496324753	0	0.102489473960234	0	0	0.177855996057904	0.200572882938074	0	0	0	0.0981245760876482	0	0.005080733822339	0.157649903304796	0.029275405129529	0.0564804710998379	0.0169631776822939	0	0.000903901111552736	0.00314398248103939	0	0
X6197	0.112115950006812	0	0.0116931082595228	0.0606071521953353	0	0.0865815496868627	0.0989509922703528	0	0.0160395053746905	0	0.157053835861139	0	0	0.192090107143244	0	0	0	0.0162460496927375	0	0.228384687411156	0.0202370620981483	0
X5662	0.128019234953226	0	0.0332765322004373	0.0335059873256754	0	0.116540149820439	0.255458373254405	0	0	0	0.101207574637242	0	0.0348132152969255	0.0709763992021925	0	0.140995298080945	0.0487740212142636	0	0.024446217686045	0	0.0119869963282046	0
X6463	0.152753110418382	0	0.0313461614073602	0.0784459335568378	0.0573918371804833	0	0.280924713585599	0	0	0	0.0882309252685481	0	0.00491790634595491	0.0844668464201374	0.0809727810088078	0.0456481304189769	0.0300879936621288	0	0.064813660726784	0	0	0
X5912	0.144007754184221	0	0.0477766546520705	0.0207737684380957	0	0.0704011727053421	0.208583121006502	0	0.0137195974393543	0	0.177570446202678	0	0	0.20775085240085	0	0	0.0187833148547451	0	0	0.0906333181161415	0	0
